RENEWAL_WEEK,STAGE_NAME,ACCOUNT_ID,ACCOUNT_NAME,OPPORTUNITY_ID,CUSTOMER_SINCE_DATE,PRED_POINT,WEEKS_TO_RENEWAL,PARENT_MULTIYEAR,INDUSTRY,GEO,WEEKS_AS_CUSTOMER,PROJECTS_CREATED_LAST_12_WEEKS,AVG_WAU_LAST_12_WEEKS,WEEKS_WITH_PREDS_LAST_12_WEEKS,DEPLOYMENTS_CREATED_LAST_12_WEEKS,HEALTH_SUMMARY_FLAG,TOTAL_ACTIVE_ARR,TS_PROJECTS_CREATED_LAST_12_WEEKS
2021-03-29,7-Closed Won,0010Z000025nacDQAQ,"SANTEN PHARMACEUTICAL CO.,LTD.",0063q00000zK4VBAA0,2019-03-29,2021-01-04,12,False,Manufacturing,JAPAN,93,188,1.75,9,0,Green,62500.0,0
2021-03-29,7-Closed Won,001F000001qli1KIAQ,"OSAKA GAS CO., LTD.",0063q00000y9RXBAA2,2016-09-30,2021-01-04,12,False,Utilities,JAPAN,223,795,2.833,9,0,Green,135168.0,0
2021-03-29,7-Closed Won,0012A00002Gm9FpQAJ,"METAWATER CO.,LTD.",0063q00000wukoWAAQ,2018-05-21,2021-01-04,12,False,Utilities,JAPAN,137,0,0.833,9,0,Green,48000.0,0
2021-03-29,7-Closed Won,0012A00002GQR7xQAH,WEST JAPAN RAILWAY COMPANY,0063q00000vssueAAA,2017-11-06,2021-01-04,12,True,Transportation,JAPAN,165,0,0.166,0,0,Yellow,15000.0,0
2021-03-29,7-Closed Won,0012A00002GR8MZQA1,LIXIL CORPORATION,0063q00000yASB0AAO,2018-03-30,2021-01-04,12,False,Other,JAPAN,145,79,1.416,8,0,Yellow,68640.0,64
2021-03-29,7-Closed Won,001F000001hTZpzIAG,"Demyst Data, Ltd.",0060Z00000riFysQAE,2016-04-04,2021-01-04,12,True,Technology,AMER,248,10,2.666,12,0,Green,97936.8,0
2021-03-29,7-Closed Won,0012A00001vAoLFQA0,Kornerstone Credit,0060Z00000tEQekQAG,2017-01-31,2021-01-04,12,True,Financial Services,AMER,205,18,2.5,12,0,Green,52000.0,0
2021-03-29,8-Closed Lost,0013q00002EYIBRAA5,KADOKAWA Connected Inc.,0063q00000yAYE8AAO,2020-04-01,2021-01-04,12,False,Retail,JAPAN,40,30,2.333,8,1,Green,225731.0,6
2021-03-29,7-Closed Won,0012A00002JLYXYQA5,KYOTO UNIVERSITY,0063q00000yAjCkAAK,2018-03-20,2021-01-04,12,False,Education,JAPAN,146,71,1.0,0,0,Green,36000.0,0
2021-04-05,8-Closed Lost,0012A00002DK8KFQA1,COMICSMART INC.,0063q00000yAwvyAAC,2018-04-09,2021-01-11,12,False,Other,JAPAN,144,15,2.0,12,4,Green,36000.0,0
2021-04-05,7-Closed Won,001F000001ntJ8RIAU,"AFLAC, Inc.",0063q00000zqp7uAAA,2020-04-10,2021-01-11,12,True,Insurance,AMER,40,83,4.083,12,11,Green,231413.0,64
2021-04-12,8-Closed Lost,0013q00002EaPkcAAF,DOT818 LLC,0063q00000wuJWeAAM,2020-04-15,2021-01-18,12,False,Media and Communications,AMER,40,25,1.5,12,0,Red,20000.0,0
2021-04-12,8-Closed Lost,0010Z000025sI9TQAU,Inland Revenue Authority of Singapore,0063q00000y9Y27AAE,2020-04-13,2021-01-18,12,False,Government,APAC,40,0,0.0,0,0,Green,0.0,0
2021-04-19,7-Closed Won,001F000001izgSLIAY,American First Finance,0060Z00000tDnzrQAC,2016-04-25,2021-01-25,12,True,Financial Services,AMER,248,22,1.583,12,1,Green,30000.0,0
2021-04-19,7-Closed Won,0012A00002BvtDMQAZ,MISUMI GROUP INC.,0063q00000yBFlYAAW,2018-04-06,2021-01-25,12,False,Manufacturing,JAPAN,147,35,4.166,12,14,Green,68640.0,0
2021-04-12,8-Closed Lost,0010Z000022ydjXQAQ,GoldenTree Asset Management,0063q00000wu7KBAAY,2020-04-13,2021-01-18,12,False,Financial Services,AMER,40,0,0.0,0,0,Yellow,40000.0,0
2021-04-12,7-Closed Won,0012A00002BQP3zQAH,Vueling Airlines,0060Z00000lfAs4QAE,2018-04-17,2021-01-18,12,True,Transportation,EMEA,144,0,0.0,0,0,Green,71373.4,0
2021-04-12,8-Closed Lost,0012A00001ty5UVQAY,"SBI Holdings, Inc.",0063q00000wuEdjAAE,2017-04-12,2021-01-18,12,False,Financial Services,JAPAN,197,39,3.5,12,0,Green,140236.8,0
2020-09-28,8-Closed Lost,0010Z000022yjphQAA,Greyhound,0063q00000xo03dAAA,2018-09-30,2020-07-06,12,True,Transportation,AMER,93,77,1.166,11,23,,,3
2021-03-22,8-Closed Lost,0010Z000026AhIzQAK,"MIURA CO.,LTD.",0063q00000yAAQuAAO,2019-03-25,2020-12-28,12,False,Manufacturing,JAPAN,92,54,0.75,9,42,,,0
2021-07-26,7-Closed Won,0012A000029WXtMQAW,Cummings Creative Group (CCG),0063q00000yYEkLAAW,2018-07-27,2021-05-03,12,False,Media and Communications,AMER,145,0,0.083,0,0,,,0
2021-04-19,7-Closed Won,0012A00002GR8GCQA1,JSR CORPORATION,0063q00000wuHVkAAM,2019-04-19,2021-01-25,12,False,Manufacturing,JAPAN,93,62,1.916,6,3,Green,68640.0,0
2021-04-26,7-Closed Won,001F000001rz5z8IAA,Texas Mutual Insurance Company,0060Z00000tDNHqQAO,2019-05-01,2021-02-01,12,True,Insurance,AMER,92,0,0.0,0,0,,,0
2021-04-12,7-Closed Won,0012A00002FdZHhQAN,"Flexshopper, Inc.",0063q00000wuN7AAAU,2020-04-14,2021-01-18,12,False,Retail,AMER,40,0,0.0,0,0,Green,14500.0,0
2021-07-26,7-Closed Won,0010Z000022ycHfQAI,NIPPON TELEGRAPH AND TELEPHONE EAST CORPORATION,0063q00000ytQjqAAE,2020-07-27,2021-05-03,12,False,Media and Communications,JAPAN,40,39,1.416,7,0,,,18
2021-04-19,7-Closed Won,0013q00002F33B8AAJ,MYNAVI CORPORATION - 2,0063q00000yB41EAAS,2020-04-20,2021-01-25,12,False,Other,JAPAN,40,62,2.333,12,6,Green,97152.0,0
2022-03-14,8-Closed Lost,0013q00002GbrJ5AAJ,"Excel Impact, LLC",0063q00000zqXoaAAE,2021-03-15,2021-12-20,12,False,Insurance,AMER,40,1,1.25,12,0,Yellow,22000.0,0
2022-03-14,7-Closed Won,0012A000029UEh4QAG,TOYOTA TECHNICAL DEVELOPMENT CORPORATION,0063q00000zqQs2AAE,2017-03-15,2021-12-20,12,False,Financial Services,JAPAN,249,21,0.5,4,0,Yellow,36000.0,0
2022-03-14,7-Closed Won,0010Z000026lbCtQAI,Nabtesco Corporation,0063q00000zqZdFAAU,2020-08-17,2021-12-20,12,False,Manufacturing,JAPAN,70,199,4.75,11,1,Green,85500.0,95
2022-03-14,7-Closed Won,0010Z00001yW7REQA0,Catholic Education Diocese of Parramatta,0063q00000zqWJWAA2,2019-03-15,2021-12-20,12,False,Education,APAC,145,5,1.083,2,2,Yellow,45000.0,0
2022-03-14,7-Closed Won,0012A0000207qSdQAI,3PlayMedia,0063q00000zqkFKAAY,2017-03-20,2021-12-20,12,False,Media and Communications,AMER,248,165,3.25,12,0,Yellow,41296.0,0
2022-03-14,7-Closed Won,0010Z000023k9rdQAA,"KAUNET CO., LTD.",0063q00000zqPrAAAU,2019-03-14,2021-12-20,12,False,Other,JAPAN,145,12,0.5,3,0,Green,46500.0,0
2022-03-14,8-Closed Lost,0010Z000026mBUeQAM,Project Ronin,0060Z00000r0K3vQAE,2019-03-15,2021-12-20,12,True,Healthcare,AMER,145,0,0.0,0,0,Yellow,68000.0,0
2022-03-21,8-Closed Lost,0010Z000023MvEhQAK,"Ayudhya Capital Services Co., Ltd.",0063q00000zqhJTAAY,2019-03-25,2021-12-27,12,False,Financial Services,APAC,144,6,1.416,9,0,Yellow,87000.0,0
2022-03-21,8-Closed Lost,0012A00002GQuJ1QAL,DENTSU INC.,0063q00000zqfNQAAY,2019-03-27,2021-12-27,12,False,Other,JAPAN,144,5,0.583,1,0,Red,57000.0,0
2022-07-18,7-Closed Won,0012A00002DmhssQAB,K.K. ASHISUTO,0063q0000113gVNAAY,2020-07-20,2022-04-25,12,False,Technology,JAPAN,92,32,0.833,6,2,Green,258501.76,11
2022-07-18,7-Closed Won,0010Z000026Al4rQAC,THR Property Management LP aka Invitation Homes,0063q0000113cydAAA,2020-07-23,2022-04-25,12,False,Other,AMER,92,0,0.333,2,0,Red,18000.0,0
2022-07-18,7-Closed Won,001F000001cQuIyIAK,LendingTree LLC,0063q00000ybUJ5AAM,2016-07-18,2022-04-25,12,True,Financial Services,AMER,301,64,6.25,12,0,Yellow,80000.0,0
2022-07-18,8-Closed Lost,0010Z00002948V5QAI,Ascential Group Limited,0063q0000113R19AAE,2019-07-01,2022-04-25,12,False,Technology,EMEA,147,20,3.583,7,5,Yellow,173680.0,0
2022-03-21,7-Closed Won,001F000001snQusIAE,ITOCHU TECHNO-SOLUTIONS CORPORATION,0063q00000ywmKaAAI,2020-03-23,2021-12-27,12,False,Technology,JAPAN,92,102,3.916,9,0,Green,74000.0,10
2022-03-21,7-Closed Won,001F000001snQusIAE,ITOCHU TECHNO-SOLUTIONS CORPORATION,0063q000012HYazAAG,2020-03-23,2021-12-27,12,False,Technology,JAPAN,92,102,3.916,9,0,Green,74000.0,10
2022-03-21,7-Closed Won,0012A00002AdERtQAN,JTB CORP.,0063q00000zqWdiAAE,2019-03-27,2021-12-27,12,False,Other,JAPAN,144,3,0.25,0,0,Yellow,45000.0,0
2022-07-18,7-Closed Won,0012A00002GNPG4QAP,TOYOTA FINANCE CORPORATION,0063q00000zIYzVAAW,2019-07-24,2022-04-25,12,True,Financial Services,JAPAN,144,0,0.0,0,0,Green,114000.0,0
2022-07-18,7-Closed Won,0013q00002EaIuzAAF,"Great Wolf Resorts, Inc.",0063q0000113dYQAAY,2021-07-22,2022-04-25,12,False,Entertainment,AMER,40,268,2.25,12,12,Green,75000.0,236
2022-03-21,7-Closed Won,0012A00002DIqM0QAL,"HINO MOTORS, LTD.",0063q00000zqfNWAAY,2018-12-21,2021-12-27,12,False,Manufacturing,JAPAN,158,107,3.75,9,0,Green,80937.5,0
2022-07-18,7-Closed Won,0012A00002KnS2UQAV,Farm Credit Services of America,0060Z00000sZED0QAO,2019-07-19,2022-04-25,12,True,Financial Services,AMER,145,89,2.666,11,9,Yellow,145160.0,0
2022-07-25,8-Closed Lost,0012A00002BNwt7QAD,Chicago Bulls,0063q00000yulpFAAQ,2019-07-31,2022-05-02,12,True,Entertainment,AMER,144,0,0.0,0,0,Black,30000.0,0
2022-07-25,7-Closed Won,0010Z0000294CGyQAM,ENTAIN GROUP PTY LTD,0063q0000113jCQAAY,2019-07-31,2022-05-02,12,False,Entertainment,APAC,144,5,2.666,12,0,Yellow,120000.0,0
2020-09-28,7-Closed Won,0010Z000025nanZQAQ,STRIPE INTERNATIONAL INC.,0060Z00000wWicsQAC,2019-10-01,2020-07-06,12,False,Retail,JAPAN,40,117,1.333,12,0,,,110
2022-07-25,8-Closed Lost,0013q00002HhC91AAF,INCUDATA Corp.,0063q0000113eELAAY,2021-07-30,2022-05-02,12,False,Other,JAPAN,40,2,0.166,0,0,Green,60937.5,0
2022-07-25,8-Closed Lost,0012A00002DkcnkQAB,Workers Credit Union,0060Z00000sZbKrQAK,2019-07-31,2022-05-02,12,True,Financial Services,AMER,144,4,1.333,12,2,Black,93600.0,0
2022-07-25,8-Closed Lost,0010Z0000293tP1QAI,"Sunbelt Rentals, Inc.",0063q00000yuXIuAAM,2020-07-31,2022-05-02,12,True,Retail,AMER,92,0,1.083,12,0,Yellow,70000.0,0
2022-07-25,8-Closed Lost,0010Z000025nj84QAA,"Benesse i-Career Co., Ltd.",0063q0000113cobAAA,2021-07-26,2022-05-02,12,False,Media and Communications,JAPAN,40,22,2.5,12,2,Green,48750.0,0
2022-07-25,7-Closed Won,0013q00002Fq4JaAAJ,Hexaware Technologies Limited,0063q0000113cCiAAI,2021-07-26,2022-05-02,12,False,Consulting,APAC,40,147,6.75,10,35,Green,437531.44,0
2021-07-26,8-Closed Lost,0012A00002IKZoOQAX,Bharti Airtel limited Gurgaon,0063q00000yuZELAA2,2019-03-29,2021-05-03,12,False,Media and Communications,APAC,110,0,0.0,0,0,,,0
2022-07-25,7-Closed Won,0010Z000022ygDkQAI,"DAIDO STEEL CO., LTD.",0063q0000113coRAAQ,2021-07-31,2022-05-02,12,False,Manufacturing,JAPAN,40,113,2.0,7,0,Green,45000.0,2
2022-07-25,8-Closed Lost,0010Z000026gls7QAA,Harqen,0060Z00000sZBTGQA4,2019-07-31,2022-05-02,12,True,Technology,AMER,144,3,0.666,3,1,Red,53860.0,0
2022-07-25,7-Closed Won,0010Z00002AAp05QAD,Duvera Billing Services dba EasyPay Finance,0063q00000xrLihAAE,2019-07-29,2022-05-02,12,True,Financial Services,AMER,144,43,1.5,12,0,Yellow,160000.0,0
2022-07-25,8-Closed Lost,001F000001jXe1cIAC,CorVel Corporation,0063q00000zJKCUAA4,2017-07-31,2022-05-02,12,True,Insurance,AMER,248,12,1.916,10,0,Yellow,52200.0,0
2022-07-25,7-Closed Won,0010Z00002AAvUVQA1,Liberty Loans,0063q00000xrLjLAAU,2019-07-31,2022-05-02,12,True,Financial Services,AMER,144,0,1.083,12,0,Yellow,69000.0,0
2022-07-25,7-Closed Won,0010Z000022ycHfQAI,NIPPON TELEGRAPH AND TELEPHONE EAST CORPORATION,0063q0000113jDxAAI,2020-07-27,2022-05-02,12,False,Media and Communications,JAPAN,92,237,13.166,12,0,Green,106275.0,15
2022-07-25,7-Closed Won,0013q00002Fjz08AAB,Global Credit UCO CJSC,0063q0000113eHjAAI,2021-07-26,2022-05-02,12,False,Financial Services,EMEA,40,3,2.583,12,0,Green,58000.0,0
2022-07-25,7-Closed Won,001F000001ixJBwIAM,"CNO Services, LLC",0060Z00000uer7PQAQ,2019-07-31,2022-05-02,12,True,Other,AMER,144,0,0.833,2,0,Green,115200.0,0
2022-10-03,8-Closed Lost,0013q00002FtYEvAAN,Keno Hygiene Solutions LLC,0063q00000zIyKkAAK,2020-10-15,2022-07-11,12,True,Retail,EMEA,91,0,0.0,0,0,Black,11250.0,0
2022-07-25,7-Closed Won,0012A000023tvNtQAI,Nippon Yusen Kabushiki Kaisha,0063q0000113jBDAAY,2021-07-31,2022-05-02,12,False,Freight & Logistics Services,JAPAN,40,9,0.833,1,0,Green,45000.0,0
2022-07-25,7-Closed Won,0010Z00001wwN4qQAE,Tinuiti,0063q00000xrCqCAAU,2019-07-31,2022-05-02,12,True,Media and Communications,AMER,144,76,1.75,12,4,Green,101766.0,3
2022-07-25,8-Closed Lost,0012A00002CjOwGQAV,"TextNow, Inc.",0063q0000113iYqAAI,2017-07-31,2022-05-02,12,False,Media and Communications,AMER,248,0,1.083,12,0,Green,58032.0,0
2022-10-03,8-Closed Lost,0013q00002IPDCYAA5,Zeustra,0063q000010tEP2AAM,2021-08-23,2022-07-11,12,True,Consulting,AMER,46,0,0.0,0,0,Red,55000.0,0
2022-10-03,7-Closed Won,0012A000023qrkQQAQ,Novo Nordisk A/S,0063q000010twJPAAY,2017-10-31,2022-07-11,12,False,Manufacturing,EMEA,245,7,1.0,12,12,Green,17798.75,0
2022-10-03,7-Closed Won,0012A000029VheGQAS,"OGIS-RI CO.,LTD.",0063q000010tvVLAAY,2017-10-06,2022-07-11,12,False,Media and Communications,JAPAN,249,59,2.0,6,3,Green,20000.0,1
2021-04-26,7-Closed Won,0010Z000023MmGhQAK,Mondelez International Canada,0063q00000wuHrqAAE,2019-05-01,2021-02-01,12,False,Manufacturing,AMER,92,157,4.75,12,19,,,1
2022-07-25,7-Closed Won,0012A00002BxquYQAR,Humm Group,0063q00000yudoLAAQ,2020-07-31,2022-05-02,12,True,Financial Services,APAC,92,7,3.5,12,1,Green,109077.0,0
2022-07-25,7-Closed Won,0012A000029TL9JQAW,Basler Versicherung AG (Bâloise Insurance Limited),0063q00000yAVEGAA4,2018-03-16,2022-05-02,12,True,Insurance,EMEA,216,42,3.25,12,9,Green,150750.0,0
2022-07-25,7-Closed Won,0012A00002GoMPWQA3,"Kyber Data Science, LLC",0063q0000113gbBAAQ,2021-07-30,2022-05-02,12,False,Financial Services,AMER,40,331,8.416,12,11,Yellow,100044.0,24
2022-07-25,7-Closed Won,0013q00002IPwKdAAL,Olam Suisse Sarl,0063q0000113ffZAAQ,2021-07-30,2022-05-02,12,False,Other,EMEA,40,7,1.416,11,1,Green,132842.0,0
2022-07-25,8-Closed Lost,0013q00002HgHleAAF,"WebComm Technology Co., Ltd",0063q0000113hOBAAY,2021-07-26,2022-05-02,12,False,Manufacturing,APAC,40,137,1.583,6,4,Grey,14400.0,0
2022-07-25,7-Closed Won,0010Z000025nZzAQAU,"Lotte Co.,Ltd.",0063q0000113iGuAAI,2020-07-31,2022-05-02,12,False,Entertainment,JAPAN,92,83,2.916,11,48,Green,114628.8,11
2022-07-25,8-Closed Lost,0012A000028saLgQAI,"NISSAN MOTOR CO.,LTD.",0063q0000113YbnAAE,2020-07-27,2022-05-02,12,False,Manufacturing,JAPAN,92,9,0.5,4,0,Yellow,20000.0,0
2022-10-03,7-Closed Won,0012A00001vAw3VQAS,ASKUL CORPORATION,0063q000010thmWAAQ,2021-10-08,2022-07-11,12,False,Retail,JAPAN,40,223,6.75,12,0,Green,129025.0,1
2021-04-26,7-Closed Won,0012A00002BNwOnQAL,Philadelphia 76ers,0063q00000wuoRzAAI,2018-05-01,2021-02-01,12,False,Entertainment,AMER,144,26,1.166,2,0,,,0
2022-07-25,7-Closed Won,0010Z000025naIxQAI,"Nippon Shinyaku Co.,Ltd.",0063q0000113Y4lAAE,2021-07-26,2022-05-02,12,False,Healthcare,JAPAN,40,27,2.666,9,1,Green,32000.0,0
2023-01-16,8-Closed Lost,0012A00002Ef7RkQAJ,UNICHARM CORPORATION,0063q00000xpfEcAAI,2018-01-16,2022-10-24,12,True,Manufacturing,JAPAN,249,4,0.083,0,0,Red,30000.0,0
2020-11-16,7-Closed Won,0012A00002GQuuvQAD,"HITACHI SYSTEMS, LTD.",0063q00000vtGgwAAE,2018-11-22,2020-08-24,12,False,Technology,JAPAN,92,12,1.25,2,2,,,0
2020-03-23,7-Closed Won,0010Z000025nacDQAQ,"SANTEN PHARMACEUTICAL CO.,LTD.",0060Z00000ri9IVQAY,2019-03-29,2019-12-30,12,False,Manufacturing,JAPAN,40,65,1.0,4,0,Yellow,36000.0,0
2020-05-11,8-Closed Lost,0012A00002DIpsVQAT,RICOH JAPAN CORPORATION,0060Z00000tDqrCQAS,2018-05-18,2020-02-17,12,False,Manufacturing,JAPAN,92,6,0.25,0,0,Yellow,36000.0,0
2019-12-09,8-Closed Lost,0010Z000025r0MqQAI,Skyline AI,0060Z00000qKlVFQA0,2018-12-10,2019-09-16,12,False,Financial Services,EMEA,40,22,0.5,1,0,Grey,52000.0,4
2020-03-23,8-Closed Lost,0010Z00001wptlBQAQ,NATIONAL CENTER FOR GLOBAL HEALTH AND MEDICINE,0060Z00000ri9QZQAY,2019-03-29,2019-12-30,12,False,Other,JAPAN,40,34,0.583,1,0,Green,60000.0,0
2020-02-10,8-Closed Lost,0010Z000023jmxnQAA,Teleperformance Andean,0060Z00000oulqbQAA,2019-02-11,2019-11-18,12,False,Technology,AMER,40,71,2.25,10,0,Grey,38880.0,0
2018-12-31,7-Closed Won,0012A000029yyxwQAA,ASURION JAPAN K.K.,0062A00000qjdpmQAA,2017-07-31,2018-10-08,12,False,Insurance,JAPAN,62,432,1.75,12,10,Green,,0
2020-01-13,7-Closed Won,0010Z00001wwUewQAE,Tokyo Century (USA) Inc.,0060Z00000qKlawQAC,2019-01-14,2019-10-21,12,False,Financial Services,AMER,40,67,1.75,10,5,Green,63750.0,32
2020-06-29,7-Closed Won,0010Z000025kbFyQAI,TAITO CORPORATION,0060Z00000uAwZGQA0,2019-07-03,2020-04-06,12,False,Manufacturing,JAPAN,40,40,1.666,12,0,Yellow,58500.0,0
2019-10-28,7-Closed Won,0012A000029z93cQAA,Icon Media Direct,0060Z00000pS4cEQAS,2018-10-31,2019-08-05,12,False,Media and Communications,AMER,40,23,1.25,1,0,Green,52000.0,2
2018-11-26,7-Closed Won,001F000001gRn5xIAC,"PERSOL CAREER CO., LTD.",0062A00000rUayNQAS,2016-12-01,2018-09-03,12,False,Other,JAPAN,92,72,3.916,8,0,Green,,0
2019-06-24,7-Closed Won,0012A00002CpZVWQA3,"LIFULL CO., LTD.",0060Z00000lfCwnQAE,2017-06-26,2019-04-01,12,False,Other,JAPAN,92,165,2.416,11,14,Green,,0
2018-11-26,8-Closed Lost,0012A00002AdmxWQAR,Precision Diagnostics LLC,0062A00000qhx6RQAQ,2017-11-27,2018-09-03,12,False,Healthcare,AMER,40,25,2.416,11,0,Yellow,,0
2020-07-13,7-Closed Won,0012A000028tHe9QAE,Lendico Deutschland GmbH,0060Z00000sYsOOQA0,2018-07-19,2020-04-20,12,True,Financial Services,EMEA,92,20,1.0,1,0,Grey,48000.0,0
2019-08-19,7-Closed Won,0012A00002BOvbqQAD,Ingram Content Group,0060Z00000nLXqPQAW,2017-08-24,2019-05-27,12,False,Media and Communications,AMER,92,182,3.416,9,3,Green,,0
2019-08-26,7-Closed Won,0012A00002EACx8QAH,W2O Group,0060Z00000nLXcLQAW,2018-08-31,2019-06-03,12,False,Media and Communications,AMER,40,18,1.0,3,3,Green,,0
2018-12-24,7-Closed Won,0012A00002GR8IrQAL,"Kirin Holdings Company, Limited",0062A00000rUb0NQAS,2017-12-28,2018-10-01,12,False,Other,JAPAN,40,371,3.666,12,10,Green,,0
2020-03-09,7-Closed Won,0012A00002GQupRQAT,"DAIFUKU CO., LTD.",0060Z00000r0KlSQAU,2018-03-09,2019-12-16,12,False,Manufacturing,JAPAN,93,35,1.083,4,0,Green,96000.0,0
2019-05-27,7-Closed Won,0012A00002KnAIdQAN,Cartus,0060Z00000lfBpiQAE,2018-05-31,2019-03-04,12,False,Other,AMER,40,5,1.916,11,1,Green,,0
2020-07-27,7-Closed Won,0012A00002CjOwGQAV,"TextNow, Inc.",0060Z00000sZXMmQAO,2017-07-31,2020-05-04,12,False,Media and Communications,AMER,144,29,2.0,12,1,Yellow,57060.0,0
2019-07-08,7-Closed Won,0010Z00001wpx5hQAA,CLUB TOURISM INTERNATIONAL INC.,0060Z00000n8EL4QAM,2018-07-13,2019-04-15,12,False,Entertainment,JAPAN,40,64,0.916,7,0,Green,,0
2019-12-23,7-Closed Won,0012A00002GR8IrQAL,"Kirin Holdings Company, Limited",0060Z00000qKmqbQAC,2017-12-28,2019-09-30,12,False,Other,JAPAN,92,401,9.833,11,10,Green,60000.0,0
2020-02-24,7-Closed Won,0010Z000025kLF8QAM,PT Berlian Sistem Informasi,0060Z00000r0BaYQAU,2019-02-28,2019-12-02,12,False,Other,APAC,40,147,2.0,12,19,Green,56250.0,0
2018-12-03,7-Closed Won,001F000001ahnfwIAA,Synectics Solutions,0060Z00000n87JuQAI,2017-02-16,2018-09-10,12,False,Technology,EMEA,82,0,0.0,0,0,Green,,0
2019-04-29,7-Closed Won,0012A00002IZz0TQAT,Decode Health,0062A00000rwvFAQAY,2018-04-30,2019-02-04,12,False,Other,AMER,40,15,0.75,1,0,Green,,0
2021-06-07,7-Closed Won,0012A00002GmciqQAB,SKY PERFECT JSAT CORPORATION,0063q00000yZRXsAAO,2019-06-07,2021-03-15,12,False,Media and Communications,JAPAN,93,35,0.916,4,0,,,0
2020-02-10,8-Closed Lost,0010Z0000260ZLqQAM,Socar,0060Z00000oukDVQAY,2019-02-11,2019-11-18,12,False,Transportation,APAC,40,15,1.75,12,0,Green,33150.0,0
2019-03-25,7-Closed Won,0012A00002Bx2anQAB,"Fair Square Financial, LLC",0060Z00000ojh74QAA,2017-08-01,2018-12-31,12,True,Financial Services,AMER,74,181,5.333,12,59,Not Flagged this week,,0
2019-12-16,7-Closed Won,0012A000026Zc1QQAS,"Opportunity Financial, LLC",0062A00000qiegVQAQ,2017-12-22,2019-09-23,12,True,Technology,AMER,92,9,9.5,12,0,Green,58800.0,0
2020-01-13,7-Closed Won,0012A00002HSKK1QAP,Starhub,0060Z00000ouhwXQAQ,2019-01-14,2019-10-21,12,False,Media and Communications,APAC,40,38,0.916,6,0,Green,28049.6,0
2019-03-04,7-Closed Won,0012A00002GQupRQAT,"DAIFUKU CO., LTD.",0060Z00000qKkeiQAC,2018-03-09,2018-12-10,12,False,Manufacturing,JAPAN,40,45,1.166,5,3,Green,,0
2019-07-29,8-Closed Lost,0010Z00001yVn5LQAS,"ITEL Laboratories, Inc.",0060Z00000nAwflQAC,2018-07-31,2019-05-06,12,False,Insurance,AMER,40,31,1.0,5,1,Green,,0
2018-12-31,7-Closed Won,0012A00002Bvm1TQAR,American College of Cardiology,0062A00000ovzKAQAY,2017-09-05,2018-10-08,12,True,Other,AMER,57,12,0.416,3,0,Yellow,,0
2020-06-01,7-Closed Won,0012A00002GmciqQAB,SKY PERFECT JSAT CORPORATION,0060Z00000u9bF4QAI,2019-06-07,2020-03-09,12,False,Media and Communications,JAPAN,40,47,0.833,4,0,Green,46500.0,0
2019-03-25,7-Closed Won,0012A00002GR8MZQA1,LIXIL CORPORATION,0062A00000rV4KTQA0,2018-03-30,2018-12-31,12,False,Other,JAPAN,40,40,1.166,6,3,Yellow,,0
2019-09-30,8-Closed Lost,0010Z000023jiL5QAI,METRO ENGINES INC.,0060Z00000ojh66QAA,2018-10-04,2019-07-08,12,False,Manufacturing,JAPAN,40,198,1.0,12,0,Red,48000.0,139
2020-04-27,7-Closed Won,0012A00002Jg38ZQAR,Tint,0060Z00000ri9QKQAY,2018-05-01,2020-02-03,12,False,Insurance,AMER,92,37,1.0,12,6,Green,33400.0,0
2019-09-09,8-Closed Lost,0012A00002JKGnqQAH,Digitas DBA (m)PHASIZE,0060Z00000nMvtSQAS,2018-09-14,2019-06-17,12,False,Consulting,AMER,40,8,0.5,2,1,Grey,,5
2019-03-18,7-Closed Won,0012A00002GQupRQAT,"DAIFUKU CO., LTD.",0060Z00000r06tcQAA,2018-03-09,2018-12-24,12,False,Manufacturing,JAPAN,42,38,0.833,3,0,Green,,0
2019-11-25,7-Closed Won,0010Z000025mngHQAQ,SUEZ Water Technologies & Solutions,0060Z00000qKkgPQAS,2018-11-30,2019-09-02,12,False,Utilities,AMER,40,77,0.833,6,0,Green,28000.5,0
2019-08-05,7-Closed Won,0012A000029TVKxQAO,"DENTSU DIGITAL, INC.",0060Z00000nLXQtQAO,2017-08-10,2019-05-13,12,False,Media and Communications,JAPAN,92,92,6.166,9,1,Green,,0
2018-12-31,7-Closed Won,0012A00002GoZ2iQAF,StoryFit Inc.,0062A00000qies9QAA,2017-12-31,2018-10-08,12,False,Technology,AMER,41,18,1.416,12,28,Not Flagged this week,,0
2019-11-25,8-Closed Lost,0012A00002K7scGQAR,Charles Taylor InsureTech Limited,0060Z00000pPu92QAC,2018-11-30,2019-09-02,12,False,Insurance,EMEA,40,114,1.583,9,0,Green,48000.0,0
2020-06-15,7-Closed Won,0010Z000023k6TYQAY,"SEKISUI CHEMICAL CO., LTD.",0060Z00000uAPC9QAO,2019-06-21,2020-03-23,12,False,Manufacturing,JAPAN,40,238,1.916,11,3,Green,58500.0,23
2019-05-13,7-Closed Won,0012A00002GmcVgQAJ,"SEPTENI CO., LTD.",0060Z00000lfB62QAE,2018-05-14,2019-02-18,12,False,Media and Communications,JAPAN,40,54,1.25,12,13,Green,,0
2020-02-03,8-Closed Lost,0010Z000024iK5HQAU,Chumash Casino Resort and Hotel Corque,0060Z00000oumSYQAY,2019-02-08,2019-11-11,12,False,Entertainment,AMER,40,2,0.666,8,0,Yellow,52000.0,0
